date,temperature,humidity,feels_like,pressure,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_description,sunrise,sunset
2023-06-03,289.0,95,289.12,1022,288.2,,75,10000,3.09,90,broken clouds,2023-06-02 09:41:35,2023-06-02 20:27:43
2023-06-04,290.41,84,290.38,1021,287.68,,0,10000,2.06,110,clear sky,2023-06-03 09:42:00,2023-06-03 20:27:36
2023-06-05,287.84,94,287.82,1023,286.89,,0,10000,0.0,0,clear sky,2023-06-04 09:42:25,2023-06-04 20:27:31
2023-06-06,289.62,84,289.52,1023,286.91,,75,8000,3.6,150,broken clouds,2023-06-05 09:42:49,2023-06-05 20:27:28
2023-06-07,288.17,90,288.08,1022,286.54,,20,10000,2.57,100,few clouds,2023-06-06 09:43:12,2023-06-06 20:27:25
2023-06-08,290.96,72,290.68,1022,285.85,,0,10000,1.03,120,clear sky,2023-06-07 09:43:35,2023-06-07 20:27:23
2023-06-09,291.22,82,291.22,1021,288.1,,0,8000,1.03,150,clear sky,2023-06-08 09:43:58,2023-06-08 20:27:22
2023-06-10,290.2,70,289.79,1019,284.69,,0,10000,2.06,330,clear sky,2023-06-09 09:44:20,2023-06-09 20:27:22
2023-06-11,292.04,64,291.66,1018,285.09,,0,10000,1.54,350,clear sky,2023-06-10 09:44:41,2023-06-10 20:27:23
2023-06-12,293.14,58,292.71,1017,284.64,,0,10000,1.03,360,clear sky,2023-06-11 09:45:01,2023-06-11 20:27:26
2023-06-13,291.04,91,291.26,1021,289.55,,75,7000,4.63,190,broken clouds,2023-06-12 09:45:21,2023-06-12 20:27:29
2023-06-14,288.91,97,289.07,1023,288.44,,75,8000,3.6,170,light intensity drizzle,2023-06-13 09:45:41,2023-06-13 20:27:33
2023-06-15,288.91,99,289.13,1022,288.75,,75,7000,1.03,0,light rain,2023-06-14 09:45:59,2023-06-14 20:27:38
2023-06-16,288.91,98,289.1,1019,288.59,,75,10000,4.47,14,broken clouds,2023-06-15 09:46:17,2023-06-15 20:27:44
2023-06-17,286.47,90,286.21,1022,284.87,,0,10000,3.6,320,clear sky,2023-06-16 09:46:34,2023-06-16 20:27:52
2023-06-18,286.93,87,286.64,1023,284.81,,75,10000,2.68,150,broken clouds,2023-06-17 09:46:50,2023-06-17 20:28:00
2023-06-19,286.26,89,285.95,1025,284.49,,75,10000,4.63,150,broken clouds,2023-06-18 09:47:06,2023-06-18 20:28:08
2023-06-20,286.97,79,286.47,1026,283.39,,75,8000,4.12,110,broken clouds,2023-06-19 09:47:20,2023-06-19 20:28:18
2023-06-21,290.36,72,290.02,1022,285.27,,0,10000,1.03,0,clear sky,2023-06-20 09:47:34,2023-06-20 20:28:29
2023-06-22,291.67,71,291.43,1020,286.32,,0,10000,1.54,60,clear sky,2023-06-21 09:47:47,2023-06-21 20:28:40
2023-06-23,293.34,63,293.06,1020,286.08,,0,10000,2.06,70,clear sky,2023-06-22 09:47:59,2023-06-22 20:28:53
2023-06-24,292.78,66,292.52,1020,286.26,,0,10000,1.03,0,clear sky,2023-06-23 09:48:10,2023-06-23 20:29:06
2023-06-25,293.9,64,293.7,1020,286.85,,0,10000,0.51,0,clear sky,2023-06-24 09:48:21,2023-06-24 20:29:20
2023-06-26,294.45,69,294.44,1021,288.54,,0,10000,0.89,65,clear sky,2023-06-25 09:48:30,2023-06-25 20:29:34
2023-06-27,293.9,66,293.75,1021,287.32,,0,10000,1.03,10,clear sky,2023-06-26 09:48:38,2023-06-26 20:29:50
2023-06-28,288.37,88,288.25,1020,286.4,,0,10000,0.0,0,clear sky,2023-06-27 09:48:46,2023-06-27 20:30:06
2023-06-29,289.65,77,289.37,1022,285.61,,0,10000,0.51,330,clear sky,2023-06-28 09:48:52,2023-06-28 20:30:23
2023-06-30,289.66,91,289.74,1026,288.19,,75,10000,5.14,160,broken clouds,2023-06-29 09:48:57,2023-06-29 20:30:40
2023-07-01,288.85,100,289.09,1024,288.85,,40,9000,2.57,150,scattered clouds,2023-06-30 09:49:02,2023-06-30 20:30:59
2023-07-02,289.55,81,289.36,1022,286.28,,75,8000,2.24,154,broken clouds,2023-07-01 09:49:05,2023-07-01 20:31:17
2023-07-03,287.92,88,287.75,1022,285.95,,40,10000,3.09,130,scattered clouds,2023-07-02 09:49:07,2023-07-02 20:31:37
2023-07-04,285.99,88,285.63,1025,284.05,,0,10000,2.57,130,clear sky,2023-07-03 09:49:09,2023-07-03 20:31:57
2023-07-05,286.84,94,286.72,1023,285.89,,0,10000,2.06,140,clear sky,2023-07-04 09:49:09,2023-07-04 20:32:17
2023-07-06,292.23,57,291.68,1021,283.52,,0,10000,1.03,0,clear sky,2023-07-05 09:49:08,2023-07-05 20:32:39
2023-07-07,292.23,55,291.63,1018,282.99,,0,10000,1.54,20,clear sky,2023-07-06 09:49:06,2023-07-06 20:33:00
2023-07-08,292.78,54,292.21,1017,283.23,,0,10000,1.54,10,clear sky,2023-07-07 09:49:03,2023-07-07 20:33:22
2023-07-09,296.21,47,295.8,1016,284.3,,0,10000,1.54,300,clear sky,2023-07-08 09:48:58,2023-07-08 20:33:45
2023-07-10,288.85,100,289.09,1020,288.85,,75,10000,3.6,100,broken clouds,2023-07-09 09:48:53,2023-07-09 20:34:08
2023-07-11,293.14,86,293.44,1017,290.73,,0,10000,1.54,30,clear sky,2023-07-10 09:48:47,2023-07-10 20:34:31
2023-07-12,290.99,97,291.36,1016,290.51,,75,1000,2.06,130,mist,2023-07-11 09:48:39,2023-07-11 20:34:55
2023-07-13,296.82,44,296.39,1009,283.86,,0,10000,3.6,360,clear sky,2023-07-12 09:48:30,2023-07-12 20:35:19
2023-07-14,291.85,34,290.66,1014,275.69,,0,10000,4.63,300,light rain,2023-07-13 09:48:21,2023-07-13 20:35:43
2023-07-15,284.17,82,283.47,1022,281.22,,40,10000,5.66,110,scattered clouds,2023-07-14 09:48:10,2023-07-14 20:36:08
2023-07-16,285.85,94,285.63,1020,284.91,,20,9000,3.6,160,few clouds,2023-07-15 09:47:58,2023-07-15 20:36:33
2023-07-17,293.04,49,292.36,1019,282.02,,40,10000,1.54,0,scattered clouds,2023-07-16 09:47:44,2023-07-16 20:36:58
2023-07-18,288.84,100,289.08,1021,288.84,,75,2500,2.06,90,mist,2023-07-17 09:47:30,2023-07-17 20:37:24
2023-07-19,287.84,100,287.98,1028,287.84,,75,10000,4.47,187,broken clouds,2023-07-18 09:47:14,2023-07-18 20:37:50
2023-07-20,287.84,94,287.82,1031,286.89,,75,8000,5.14,110,broken clouds,2023-07-19 09:46:58,2023-07-19 20:38:16
2023-07-21,288.94,92,288.98,1029,287.64,,75,10000,4.12,110,broken clouds,2023-07-20 09:46:40,2023-07-20 20:38:42
2023-07-22,289.55,84,289.44,1026,286.84,,75,4000,2.57,190,mist,2023-07-21 09:46:21,2023-07-21 20:39:08
2023-07-23,288.84,100,289.08,1024,288.84,,0,10000,2.06,160,mist,2023-07-22 09:46:01,2023-07-22 20:39:34
2023-07-24,293.61,59,293.25,1025,285.33,,40,10000,2.06,100,scattered clouds,2023-07-23 09:45:40,2023-07-23 20:40:00
2023-07-25,293.9,64,293.7,1023,286.85,,40,10000,2.06,160,scattered clouds,2023-07-24 09:45:18,2023-07-24 20:40:27
2023-07-26,294.45,54,294.05,1019,284.78,,0,10000,2.57,100,clear sky,2023-07-25 09:44:54,2023-07-25 20:40:53
2023-07-27,296.12,53,295.86,1020,286.04,,0,10000,1.03,40,clear sky,2023-07-26 09:44:30,2023-07-26 20:41:20
2023-07-28,290.85,94,291.13,1024,289.87,,40,10000,3.09,130,scattered clouds,2023-07-27 09:44:04,2023-07-27 20:41:46
2023-07-29,290.85,94,291.13,1023,289.87,,0,10000,2.24,206,light rain,2023-07-28 09:43:37,2023-07-28 20:42:13
2023-07-30,285.84,100,285.78,1026,285.84,,75,7000,4.12,120,broken clouds,2023-07-29 09:43:09,2023-07-29 20:42:39
2023-07-31,287.84,100,287.98,1025,287.84,,100,6000,2.57,140,mist,2023-07-30 09:42:40,2023-07-30 20:43:05
2023-08-01,289.84,82,289.71,1024,286.76,,75,4000,2.06,120,mist,2023-07-31 09:42:10,2023-07-31 20:43:32
2023-08-02,288.85,100,289.09,1024,288.85,,75,3000,2.57,80,mist,2023-08-01 09:41:39,2023-08-01 20:43:58
2023-08-03,295.56,54,295.27,1020,285.8,,0,10000,1.03,120,clear sky,2023-08-02 09:41:07,2023-08-02 20:44:24
2023-08-04,291.84,63,291.41,1021,284.66,,0,10000,2.57,140,clear sky,2023-08-03 09:40:33,2023-08-03 20:44:50
2023-08-05,288.85,100,289.09,1020,288.85,,0,10000,1.54,10,clear sky,2023-08-04 09:39:59,2023-08-04 20:45:16
2023-08-06,289.85,72,289.46,1022,284.78,,0,10000,2.57,130,clear sky,2023-08-05 09:39:24,2023-08-05 20:45:42
2023-08-07,296.98,55,296.85,1019,287.4,,0,10000,2.06,60,clear sky,2023-08-06 09:38:47,2023-08-06 20:46:07
2023-08-08,293.47,76,293.54,1021,289.1,,0,10000,9.77,200,clear sky,2023-08-07 09:38:10,2023-08-07 20:46:33
2023-08-09,289.17,96,289.33,1026,288.53,,75,10000,5.66,150,broken clouds,2023-08-08 09:37:32,2023-08-08 20:46:58
2023-08-10,289.85,100,290.19,1021,289.85,,40,10000,4.63,60,light rain,2023-08-09 09:36:52,2023-08-09 20:47:23
2023-08-11,293.03,83,293.24,1018,290.06,,0,10000,2.57,100,clear sky,2023-08-10 09:36:12,2023-08-10 20:47:47
2023-08-12,291.2,88,291.36,1019,289.18,,20,10000,3.09,20,few clouds,2023-08-11 09:35:30,2023-08-11 20:48:12
2023-08-13,290.99,74,290.76,1020,286.3,,0,8000,3.6,140,clear sky,2023-08-12 09:34:48,2023-08-12 20:48:36
2023-08-14,286.6,97,286.53,1024,286.13,,75,8000,4.63,130,light intensity drizzle,2023-08-13 09:34:05,2023-08-13 20:49:00
2023-08-15,288.94,87,288.85,1023,286.78,,75,5000,3.6,150,mist,2023-08-14 09:33:21,2023-08-14 20:49:24
2023-08-16,290.88,95,291.19,1022,290.07,,75,2000,4.12,160,mist,2023-08-15 09:32:36,2023-08-15 20:49:48
2023-08-17,292.73,88,293.04,1021,290.69,,0,10000,2.06,170,clear sky,2023-08-16 09:31:50,2023-08-16 20:50:11
2023-08-18,295.72,65,295.73,1016,288.81,,13,9000,1.03,120,few clouds,2023-08-17 09:31:03,2023-08-17 20:50:34
2023-08-19,297.43,43,297.04,1009,284.07,,0,10000,2.57,30,clear sky,2023-08-18 09:30:16,2023-08-18 20:50:57
2023-08-20,291.17,81,291.14,1014,287.86,,75,10000,2.06,140,broken clouds,2023-08-19 09:29:27,2023-08-19 20:51:20
2023-08-21,294.0,56,293.6,1013,284.91,,0,10000,4.63,350,clear sky,2023-08-20 09:28:38,2023-08-20 20:51:42
2023-08-22,293.76,73,293.78,1013,288.75,,0,10000,2.06,80,clear sky,2023-08-21 09:27:48,2023-08-21 20:52:04
2023-08-23,297.81,36,297.27,1010,281.76,,0,10000,2.57,360,clear sky,2023-08-22 09:26:57,2023-08-22 20:52:26
2023-08-24,299.48,40,299.48,1009,284.81,,0,10000,2.57,340,clear sky,2023-08-23 09:26:06,2023-08-23 20:52:48
2023-08-25,294.37,73,294.45,1010,289.34,,75,10000,5.14,270,broken clouds,2023-08-24 09:25:13,2023-08-24 20:53:09
2023-08-26,287.99,89,287.85,1015,286.2,,75,4000,3.09,140,moderate rain,2023-08-25 09:24:20,2023-08-25 20:53:30
2023-08-27,284.76,95,284.46,1021,283.99,,100,6000,6.69,170,overcast clouds,2023-08-26 09:23:27,2023-08-26 20:53:51
2023-08-28,284.0,98,283.7,1023,283.7,,75,8000,4.63,150,light intensity drizzle,2023-08-27 09:22:32,2023-08-27 20:54:12
2023-08-29,286.79,93,286.64,1023,285.68,,75,10000,3.6,140,broken clouds,2023-08-28 09:21:37,2023-08-28 20:54:32
2023-08-30,288.12,94,288.13,1021,287.16,,100,4000,3.09,100,mist,2023-08-29 09:20:42,2023-08-29 20:54:53
2023-08-31,288.41,82,288.13,1019,285.36,,0,10000,3.09,160,clear sky,2023-08-30 09:19:46,2023-08-30 20:55:13
2023-09-01,290.99,53,290.21,1021,281.29,,0,10000,1.54,150,clear sky,2023-08-31 09:18:49,2023-08-31 20:55:32
2023-09-02,290.68,83,290.66,1018,287.76,,0,10000,1.54,150,clear sky,2023-09-01 09:17:52,2023-09-01 20:55:52
2023-09-03,292.01,97,292.48,1018,291.52,,40,10000,3.09,160,light rain,2023-09-02 09:16:54,2023-09-02 20:56:11
2023-09-04,298.85,72,299.36,1016,293.42,,0,10000,2.57,320,clear sky,2023-09-03 09:15:55,2023-09-03 20:56:31
2023-09-05,301.19,57,302.33,1014,291.88,,0,10000,3.6,350,clear sky,2023-09-04 09:14:57,2023-09-04 20:56:50
2023-09-06,289.17,95,289.31,1025,288.37,,100,8000,5.81,184,light rain,2023-09-05 09:13:57,2023-09-05 20:57:09
2023-09-07,289.31,89,289.31,1026,287.5,,75,10000,6.69,110,broken clouds,2023-09-06 09:12:58,2023-09-06 20:57:27
2023-09-08,290.02,96,290.27,1021,289.38,,0,10000,3.09,140,clear sky,2023-09-07 09:11:57,2023-09-07 20:57:46
2023-09-09,294.62,83,294.99,1017,291.61,,0,10000,2.06,160,clear sky,2023-09-08 09:10:57,2023-09-08 20:58:04
2023-09-10,292.98,72,292.9,1020,287.79,,0,10000,3.09,220,clear sky,2023-09-09 09:09:56,2023-09-09 20:58:23
2023-09-11,292.0,94,292.4,1021,291.01,,100,8000,4.12,160,mist,2023-09-10 09:08:55,2023-09-10 20:58:41
2023-09-12,297.13,54,296.99,1016,287.26,,0,10000,1.54,60,clear sky,2023-09-11 09:07:54,2023-09-11 20:59:00
2023-09-13,297.71,51,297.55,1015,286.91,,0,10000,1.54,150,clear sky,2023-09-12 09:06:52,2023-09-12 20:59:18
2023-09-14,302.53,40,302.15,1010,287.53,,0,10000,3.09,10,clear sky,2023-09-13 09:05:50,2023-09-13 20:59:36
2023-09-15,286.84,100,286.88,1020,286.84,,75,10000,3.13,154,broken clouds,2023-09-14 09:04:48,2023-09-14 20:59:54
2023-09-16,287.84,88,287.66,1021,285.88,,75,10000,4.92,113,broken clouds,2023-09-15 09:03:46,2023-09-15 21:00:12
2023-09-17,294.33,75,294.46,1015,289.73,,0,10000,1.54,180,clear sky,2023-09-16 09:02:43,2023-09-16 21:00:31
2023-09-18,298.02,47,297.79,1017,285.95,,0,10000,2.06,150,clear sky,2023-09-17 09:01:41,2023-09-17 21:00:49
2023-09-19,297.53,58,297.54,1017,288.74,,0,10000,3.6,100,clear sky,2023-09-18 09:00:38,2023-09-18 21:01:07
2023-09-20,296.18,62,296.16,1017,288.51,,0,10000,4.12,160,clear sky,2023-09-19 08:59:35,2023-09-19 21:01:25
2023-09-21,292.62,88,292.92,1018,290.58,,0,10000,3.6,150,clear sky,2023-09-20 08:58:33,2023-09-20 21:01:44
2023-09-22,293.27,93,293.77,1016,292.1,,0,10000,2.06,130,mist,2023-09-21 08:57:30,2023-09-21 21:02:02
2023-09-23,294.09,81,294.35,1016,290.71,,20,10000,4.12,190,few clouds,2023-09-22 08:56:27,2023-09-22 21:02:21
2023-09-24,299.02,52,299.02,1014,288.42,,0,10000,1.03,150,clear sky,2023-09-23 08:55:25,2023-09-23 21:02:40
2023-09-25,301.84,45,301.9,1012,288.74,,0,10000,7.2,180,clear sky,2023-09-24 08:54:22,2023-09-24 21:02:59
2023-09-26,292.92,95,293.43,1015,292.1,,75,10000,4.12,140,broken clouds,2023-09-25 08:53:20,2023-09-25 21:03:18
2023-09-27,302.31,58,304.14,1008,293.2,,0,10000,0.51,0,clear sky,2023-09-26 08:52:17,2023-09-26 21:03:37
2023-09-28,292.98,98,293.58,1013,292.65,,75,8000,5.14,130,moderate rain,2023-09-27 08:51:15,2023-09-27 21:03:56
2023-09-29,288.12,88,287.97,1021,286.15,,75,10000,5.14,100,broken clouds,2023-09-28 08:50:13,2023-09-28 21:04:16
2023-09-30,290.36,92,290.54,1020,289.05,,75,8000,5.14,110,broken clouds,2023-09-29 08:49:12,2023-09-29 21:04:36
2023-10-01,292.98,93,293.45,1016,291.82,,75,5000,2.57,90,mist,2023-09-30 08:48:10,2023-09-30 21:04:56
2023-10-02,290.21,96,290.48,1015,289.57,,75,8000,4.12,150,broken clouds,2023-10-01 08:47:09,2023-10-01 21:05:17
2023-10-03,288.94,97,289.11,1013,288.47,,75,4000,5.14,150,mist,2023-10-02 08:46:08,2023-10-02 21:05:38
2023-10-04,291.4,94,291.74,1012,290.42,,0,10000,2.06,120,clear sky,2023-10-03 08:45:08,2023-10-03 21:05:59
2023-10-05,293.74,90,294.2,1009,292.04,,0,10000,2.06,350,clear sky,2023-10-04 08:44:08,2023-10-04 21:06:20
2023-10-06,291.11,91,291.34,1014,289.62,,75,4000,4.63,150,light rain,2023-10-05 08:43:08,2023-10-05 21:06:42
2023-10-07,299.49,75,299.49,1013,294.7,,0,10000,1.54,70,clear sky,2023-10-06 08:42:09,2023-10-06 21:07:04
2023-10-08,292.3,96,292.78,1018,291.65,,75,4000,3.6,110,moderate rain,2023-10-07 08:41:10,2023-10-07 21:07:27
2023-10-09,293.82,95,294.42,1014,292.99,,40,1000,7.2,270,thunderstorm with heavy rain,2023-10-08 08:40:12,2023-10-08 21:07:50
2023-10-10,291.26,90,291.48,1020,289.59,,75,10000,4.12,170,broken clouds,2023-10-09 08:39:14,2023-10-09 21:08:13
2023-10-11,290.89,91,291.1,1020,289.4,,100,10000,4.12,110,overcast clouds,2023-10-10 08:38:17,2023-10-10 21:08:37
2023-10-12,298.14,69,298.5,1012,292.06,,0,10000,2.57,180,clear sky,2023-10-11 08:37:21,2023-10-11 21:09:01
2023-10-13,293.12,95,293.65,1014,292.29,,75,8000,5.66,180,light rain,2023-10-12 08:36:25,2023-10-12 21:09:26
2023-10-14,287.75,93,287.69,1022,286.63,,75,10000,5.14,150,light rain,2023-10-13 08:35:30,2023-10-13 21:09:51
2023-10-15,289.17,90,289.18,1023,287.53,,75,10000,5.14,110,broken clouds,2023-10-14 08:34:35,2023-10-14 21:10:17
2023-10-16,290.89,95,291.2,1021,290.08,,75,2000,3.6,90,mist,2023-10-15 08:33:41,2023-10-15 21:10:43
2023-10-17,297.99,62,298.15,1016,290.22,,0,10000,3.09,30,clear sky,2023-10-16 08:32:48,2023-10-16 21:11:10
2023-10-18,294.84,82,295.21,1020,291.63,,75,10000,4.12,210,light rain,2023-10-17 08:31:56,2023-10-17 21:11:37
2023-10-19,290.89,91,291.1,1020,289.4,,75,10000,4.63,150,broken clouds,2023-10-18 08:31:04,2023-10-18 21:12:05
2023-10-20,289.02,90,289.01,1020,287.38,,100,10000,3.6,100,overcast clouds,2023-10-19 08:30:13,2023-10-19 21:12:33
2023-10-21,289.66,97,289.9,1020,289.18,,75,8000,4.12,140,broken clouds,2023-10-20 08:29:24,2023-10-20 21:13:01
2023-10-22,290.57,89,290.69,1021,288.74,,75,10000,4.12,130,broken clouds,2023-10-21 08:28:34,2023-10-21 21:13:31
2023-10-23,290.99,95,291.31,1019,290.18,,100,10000,4.12,150,overcast clouds,2023-10-22 08:27:46,2023-10-22 21:14:00
2023-10-24,294.17,81,294.44,1014,290.79,,0,10000,2.06,140,clear sky,2023-10-23 08:26:59,2023-10-23 21:14:31
2023-10-25,299.44,62,299.44,1011,291.58,,40,10000,5.14,350,scattered clouds,2023-10-24 08:26:13,2023-10-24 21:15:02
2023-10-26,291.9,92,292.23,1011,290.57,,75,8000,3.6,90,broken clouds,2023-10-25 08:25:27,2023-10-25 21:15:33
2023-10-27,290.85,82,290.82,1012,287.74,,75,6000,4.02,109,broken clouds,2023-10-26 08:24:43,2023-10-26 21:16:05
2023-10-28,291.93,97,292.4,1014,291.44,,75,10000,3.13,155,broken clouds,2023-10-27 08:24:00,2023-10-27 21:16:37
2023-10-29,298.06,70,298.43,1011,292.21,,75,10000,4.63,350,broken clouds,2023-10-28 08:23:17,2023-10-28 21:17:10
2023-10-30,294.93,100,295.77,1013,294.93,,20,10000,1.54,350,moderate rain,2023-10-29 08:22:36,2023-10-29 21:17:44
2023-10-31,297.99,78,298.57,1012,293.89,,0,10000,2.57,320,clear sky,2023-10-30 08:21:56,2023-10-30 21:18:18
2023-11-01,293.91,96,294.55,1013,293.25,,75,10000,3.09,60,broken clouds,2023-10-31 08:21:17,2023-10-31 21:18:53
2023-11-02,290.36,95,290.62,1016,289.55,,75,10000,5.14,150,broken clouds,2023-11-01 08:20:39,2023-11-01 21:19:28
2023-11-03,292.08,89,292.35,1013,290.23,,75,6000,3.09,110,broken clouds,2023-11-02 08:20:02,2023-11-02 21:20:03
2023-11-04,294.75,95,295.45,1009,293.91,,0,10000,2.57,20,clear sky,2023-11-03 08:19:26,2023-11-03 21:20:40
2023-11-05,294.25,51,293.75,1013,283.73,,0,10000,2.57,180,clear sky,2023-11-04 08:18:52,2023-11-04 21:21:16
2023-11-06,288.41,75,287.95,1020,284.01,,0,10000,5.14,130,clear sky,2023-11-05 08:18:18,2023-11-05 21:21:53
2023-11-07,288.14,82,287.84,1021,285.1,,40,10000,5.14,100,scattered clouds,2023-11-06 08:17:46,2023-11-06 21:22:31
2023-11-08,289.77,91,289.86,1019,288.3,,0,10000,3.09,150,clear sky,2023-11-07 08:17:15,2023-11-07 21:23:09
2023-11-09,299.73,45,299.73,1015,286.83,,0,10000,2.06,100,clear sky,2023-11-08 08:16:46,2023-11-08 21:23:48
2023-11-10,297.85,69,298.18,1015,291.78,,0,10000,4.63,170,clear sky,2023-11-09 08:16:18,2023-11-09 21:24:27
2023-11-11,293.75,93,294.29,1016,292.58,,75,10000,3.6,110,broken clouds,2023-11-10 08:15:50,2023-11-10 21:25:06
2023-11-12,302.74,45,302.95,1011,289.56,,0,10000,1.03,80,clear sky,2023-11-11 08:15:25,2023-11-11 21:25:46
2023-11-13,303.65,39,303.31,1011,288.14,,0,10000,2.06,100,clear sky,2023-11-12 08:15:00,2023-11-12 21:26:26
2023-11-14,296.84,94,297.72,1013,295.82,,75,10000,7.2,200,broken clouds,2023-11-13 08:14:37,2023-11-13 21:27:06
2023-11-15,295.29,93,295.99,1015,294.1,,75,10000,4.63,160,broken clouds,2023-11-14 08:14:15,2023-11-14 21:27:47
2023-11-16,295.26,97,296.06,1014,294.76,,75,4000,4.63,20,thunderstorm with light rain,2023-11-15 08:13:55,2023-11-15 21:28:28
2023-11-17,297.93,69,298.27,1010,291.86,,0,10000,4.12,170,clear sky,2023-11-16 08:13:36,2023-11-16 21:29:09
2023-11-18,296.95,96,297.89,1009,296.27,,0,10000,3.6,180,clear sky,2023-11-17 08:13:18,2023-11-17 21:29:51
2023-11-19,300.85,61,302.27,1012,292.65,,40,10000,4.63,260,thunderstorm,2023-11-18 08:13:01,2023-11-18 21:30:33
2023-11-20,292.3,95,292.75,1017,291.48,,75,10000,3.6,170,light rain,2023-11-19 08:12:46,2023-11-19 21:31:15
2023-11-21,293.17,95,293.71,1016,292.34,,75,10000,4.63,90,broken clouds,2023-11-20 08:12:33,2023-11-20 21:31:57
2023-11-22,295.21,93,295.9,1012,294.03,,75,8000,2.57,150,broken clouds,2023-11-21 08:12:20,2023-11-21 21:32:40
2023-11-23,300.02,64,301.35,1011,292.64,,0,10000,3.6,320,clear sky,2023-11-22 08:12:10,2023-11-22 21:33:22
2023-11-24,294.09,91,294.62,1018,292.57,,75,10000,5.66,190,light rain,2023-11-23 08:12:00,2023-11-23 21:34:05
2023-11-25,289.93,79,289.73,1023,286.27,,40,10000,5.66,120,light rain,2023-11-24 08:11:52,2023-11-24 21:34:47
2023-11-26,288.94,95,289.06,1020,288.14,,75,7000,5.14,160,broken clouds,2023-11-25 08:11:46,2023-11-25 21:35:30
2023-11-27,291.85,87,292.05,1019,289.64,,100,7000,3.09,120,overcast clouds,2023-11-26 08:11:40,2023-11-26 21:36:12
2023-11-28,294.17,95,294.81,1019,293.34,,75,6000,1.54,60,moderate rain,2023-11-27 08:11:37,2023-11-27 21:36:55
2023-11-29,292.98,85,293.24,1014,290.39,,75,2000,7.72,320,very heavy rain,2023-11-28 08:11:34,2023-11-28 21:37:37
2023-11-30,294.33,94,294.96,1014,293.33,,0,10000,3.6,360,clear sky,2023-11-29 08:11:33,2023-11-29 21:38:20
2023-12-01,297.24,77,297.72,1014,292.96,,0,10000,2.57,140,clear sky,2023-11-30 08:11:34,2023-11-30 21:39:02
2023-12-02,295.44,87,296.0,1014,293.17,,0,10000,2.57,90,clear sky,2023-12-01 08:11:35,2023-12-01 21:39:44
2023-12-03,299.33,70,299.33,1012,293.43,,0,10000,2.57,90,clear sky,2023-12-02 08:11:39,2023-12-02 21:40:25
2023-12-04,297.53,63,297.67,1012,290.04,,0,10000,3.09,130,clear sky,2023-12-03 08:11:43,2023-12-03 21:41:07
